0.000010<=pL<=0.040000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.680000<=pL<=0.720000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.720000<=pL<=0.760000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.760000<=pL<=0.800000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.800000<=pL<=0.840000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.840000<=pL<=0.880000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.880000<=pL<=0.920000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.920000<=pL<=0.960000, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.000010<=pK<=0.040000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.040000<=pK<=0.080000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.080000<=pK<=0.120000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.120000<=pK<=0.160000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.160000<=pK<=0.200000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.200000<=pK<=0.240000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.240000<=pK<=0.280000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.280000<=pK<=0.320000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.320000<=pK<=0.360000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.360000<=pK<=0.400000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.400000<=pK<=0.440000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.440000<=pK<=0.480000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.480000<=pK<=0.520000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.520000<=pK<=0.560000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.560000<=pK<=0.600000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.600000<=pK<=0.640000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.640000<=pK<=0.680000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.680000<=pK<=0.720000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.720000<=pK<=0.760000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.760000<=pK<=0.800000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.800000<=pK<=0.840000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.840000<=pK<=0.880000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.880000<=pK<=0.920000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.920000<=pK<=0.960000, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
0.960000<=pL<=0.999990, 0.960000<=pK<=0.999990, 0.35<=TOMsg<=0.45, 0.55<=TOAck<=0.65;
